SYSTEM;RELEASE;CLASS;WMC;DIT;NOC;CBO;RFC;LCOM;CA;CE;NPM;LCOM3;LOC;DAM;MOA;MFA;CAM;IC;CBM;AMC;key_class
ant;1.9.7;org.apache.tools.tar.TarOutputStream;31.0;3.0;0.0;5.0;93.0;371.0;1.0;4.0;19.0;0.8375;1097.0;0.7083;3.0;0.2941;0.2467;1.0;2.0;33.6129;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.XmlProperty;36.0;3.0;0.0;10.0;106.0;498.0;0.0;10.0;17.0;0.9353;1044.0;1.0;3.0;0.5211;0.1873;2.0;2.0;27.4722;0.0
ant;1.9.7;org.apache.tools.zip.ZipOutputStream$1;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.condition.FilesMatch;6.0;1.0;0.0;4.0;15.0;3.0;1.0;3.0;5.0;0.75;71.0;1.0;1.0;0.0;0.5333;0.0;0.0;10.1667;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Local;3.0;3.0;0.0;4.0;8.0;1.0;0.0;4.0;3.0;0.5;26.0;1.0;0.0;0.9487;0.6667;0.0;0.0;7.3333;0.0
ant;1.9.7;org.apache.tools.ant.DemuxOutputStream$BufferInfo;6.0;1.0;0.0;2.0;7.0;7.0;1.0;1.0;0.0;0.6;33.0;1.0;0.0;0.0;0.3;0.0;0.0;4.1667;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Echo;10.0;3.0;0.0;14.0;27.0;13.0;0.0;14.0;10.0;0.7619;169.0;1.0;1.0;0.8043;0.3;1.0;1.0;15.2;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.condition.Contains;5.0;1.0;0.0;3.0;9.0;0.0;1.0;2.0;5.0;0.6667;64.0;1.0;0.0;0.0;0.5333;0.0;0.0;11.2;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.unix.Symlink;23.0;4.0;0.0;13.0;97.0;147.0;0.0;13.0;16.0;0.7323;838.0;1.0;2.0;0.6557;0.2273;0.0;0.0;35.0435;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Input;8.0;3.0;0.0;8.0;31.0;0.0;1.0;8.0;8.0;0.7143;189.0;1.0;1.0;0.8409;0.8125;1.0;1.0;21.875;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.extension.JarLibDisplayTask;5.0;3.0;0.0;6.0;26.0;0.0;0.0;6.0;4.0;0.375;148.0;1.0;0.0;0.9024;0.4667;0.0;0.0;28.2;0.0
ant;1.9.7;org.apache.tools.ant.util.facade.FacadeTaskHelper;10.0;1.0;0.0;7.0;21.0;17.0;4.0;3.0;10.0;0.6667;138.0;1.0;1.0;0.0;0.4;0.0;0.0;12.3;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.extension.LibraryDisplayer;6.0;1.0;0.0;5.0;28.0;15.0;1.0;4.0;0.0;2.0;221.0;0.0;0.0;0.0;0.4;0.0;0.0;35.8333;0.0
ant;1.9.7;org.apache.tools.ant.util.ResourceUtils$1;2.0;1.0;0.0;5.0;4.0;1.0;2.0;4.0;1.0;1.0;15.0;0.0;0.0;0.0;0.6667;0.0;0.0;6.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Java;67.0;3.0;0.0;35.0;191.0;1729.0;10.0;25.0;48.0;0.899;1248.0;1.0;5.0;0.3627;0.0966;1.0;4.0;17.3582;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Get$VerboseProgress;4.0;1.0;0.0;2.0;8.0;0.0;1.0;1.0;4.0;0.3333;46.0;0.5;0.0;0.0;0.625;0.0;0.0;10.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.AbstractCvsTask$Module;3.0;1.0;0.0;3.0;4.0;1.0;3.0;0.0;3.0;0.5;14.0;1.0;0.0;0.0;0.6667;0.0;0.0;3.3333;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Pack;14.0;3.0;2.0;9.0;41.0;83.0;2.0;7.0;8.0;0.8269;256.0;1.0;1.0;0.74;0.2976;1.0;1.0;17.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.Native2Ascii;18.0;4.0;0.0;21.0;59.0;79.0;5.0;18.0;16.0;0.8235;401.0;1.0;3.0;0.8211;0.2143;3.0;3.0;20.8333;0.0
ant;1.9.7;org.apache.tools.ant.Diagnostics;35.0;1.0;0.0;9.0;116.0;595.0;2.0;8.0;6.0;1.0294;1149.0;1.0;0.0;0.0;0.0921;0.0;0.0;31.6;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.AntStructure;8.0;3.0;0.0;7.0;42.0;18.0;1.0;7.0;4.0;0.8095;195.0;1.0;1.0;0.8605;0.2857;0.0;0.0;23.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Apt;17.0;5.0;0.0;9.0;35.0;118.0;2.0;7.0;17.0;0.9722;137.0;0.5556;1.0;0.9106;0.2706;3.0;5.0;6.5294;0.0
ant;1.9.7;org.apache.tools.ant.types.resources.Intersect;3.0;4.0;0.0;5.0;19.0;3.0;1.0;4.0;1.0;2.0;85.0;0.0;0.0;0.9565;0.6667;1.0;1.0;27.3333;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Length$EachHandler;2.0;2.0;0.0;3.0;9.0;1.0;1.0;3.0;0.0;1.0;37.0;0.0;1.0;0.75;0.625;0.0;0.0;17.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.email.Mailer;25.0;1.0;1.0;8.0;27.0;256.0;3.0;5.0;21.0;0.9583;182.0;1.0;3.0;0.0;0.22;0.0;0.0;5.52;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Jar;38.0;5.0;2.0;30.0;182.0;537.0;2.0;28.0;17.0;0.8777;1955.0;1.0;9.0;0.7844;0.1068;3.0;15.0;49.8947;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.CopyPath;11.0;3.0;0.0;9.0;37.0;29.0;0.0;9.0;9.0;0.8889;269.0;0.6667;3.0;0.8043;0.2286;3.0;3.0;22.6364;0.0
ant;1.9.7;org.apache.tools.zip.ZipShort;13.0;1.0;0.0;15.0;20.0;36.0;15.0;0.0;13.0;0.8611;151.0;1.0;0.0;0.0;0.3846;1.0;1.0;10.3846;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.rmic.RmicAdapterFactory;4.0;1.0;0.0;13.0;17.0;6.0;1.0;12.0;2.0;1.3333;86.0;0.0;0.0;0.0;0.4;0.0;0.0;19.75;0.0
ant;1.9.7;org.apache.tools.ant.ProjectHelperRepository;14.0;1.0;0.0;9.0;57.0;39.0;6.0;5.0;6.0;0.7231;408.0;1.0;1.0;0.0;0.2308;0.0;0.0;27.7857;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.cvslib.CvsUser;6.0;1.0;0.0;2.0;11.0;3.0;1.0;1.0;6.0;0.6;56.0;1.0;0.0;0.0;0.6667;0.0;0.0;8.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.Script;11.0;3.0;0.0;8.0;26.0;0.0;0.0;8.0;11.0;0.0;76.0;1.0;1.0;0.7872;0.2879;2.0;2.0;5.8182;0.0
ant;1.9.7;org.apache.tools.ant.types.resources.URLResource;29.0;4.0;0.0;12.0;76.0;330.0;6.0;8.0;21.0;0.6845;554.0;1.0;1.0;0.6974;0.125;2.0;13.0;17.8966;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.ejb.BorlandDeploymentTool;25.0;0.0;0.0;18.0;114.0;230.0;2.0;17.0;14.0;0.9583;885.0;0.8333;0.0;0.0;0.2222;0.0;0.0;33.68;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.rmic.DefaultRmicAdapter$RmicFileNameMapper;4.0;1.0;0.0;4.0;35.0;4.0;1.0;4.0;3.0;0.6667;370.0;0.0;1.0;0.0;0.6667;0.0;0.0;91.25;0.0
ant;1.9.7;org.apache.tools.ant.util.DOMUtils;7.0;1.0;0.0;3.0;15.0;21.0;2.0;1.0;7.0;2.0;66.0;0.0;0.0;0.0;0.5238;0.0;0.0;8.4286;0.0
ant;1.9.7;org.apache.tools.ant.DynamicElementNS;1.0;1.0;0.0;4.0;1.0;0.0;3.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.j2ee.AbstractHotDeploymentTool;15.0;1.0;2.0;7.0;24.0;77.0;2.0;5.0;13.0;0.8714;110.0;1.0;2.0;0.0;0.3333;0.0;0.0;6.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.vss.MSVSSLABEL;6.0;0.0;0.0;5.0;25.0;15.0;0.0;5.0;5.0;2.0;94.0;0.0;0.0;0.0;0.8333;0.0;0.0;14.6667;0.0
ant;1.9.7;org.apache.tools.zip.ZipExtraField;6.0;1.0;0.0;13.0;6.0;15.0;12.0;1.0;6.0;2.0;6.0;0.0;0.0;0.0;0.4444;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Definer$1;3.0;2.0;0.0;1.0;4.0;3.0;1.0;0.0;0.0;2.0;13.0;0.0;0.0;0.8571;1.0;1.0;1.0;3.3333;0.0
ant;1.9.7;org.apache.tools.ant.util.LazyHashtable;9.0;3.0;0.0;0.0;16.0;34.0;0.0;0.0;8.0;0.0;60.0;1.0;0.0;0.8621;0.6667;1.0;1.0;5.5556;0.0
ant;1.9.7;org.apache.tools.ant.types.selectors.NotSelector;4.0;6.0;0.0;8.0;13.0;6.0;6.0;2.0;4.0;2.0;44.0;0.0;0.0;0.9697;0.625;2.0;3.0;10.0;0.0
ant;1.9.7;org.apache.tools.ant.attribute.IfSetAttribute$Unless;1.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;1.0;2.0;7.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Replace$Replacefilter;16.0;1.0;0.0;4.0;42.0;48.0;1.0;4.0;11.0;0.7143;312.0;0.8571;3.0;0.0;0.3281;0.0;0.0;18.0625;0.0
ant;1.9.7;org.apache.tools.ant.types.Description;5.0;3.0;0.0;8.0;25.0;10.0;1.0;8.0;3.0;2.0;142.0;0.0;0.0;0.8824;0.4;0.0;0.0;27.4;0.0
ant;1.9.7;org.apache.tools.ant.Target$UnlessStringCondition;2.0;1.0;0.0;5.0;7.0;0.0;1.0;5.0;2.0;0.0;31.0;0.5;1.0;0.0;0.6667;0.0;0.0;13.5;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Echo$EchoLevel;1.0;3.0;0.0;2.0;2.0;0.0;1.0;1.0;1.0;2.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.ejb.IPlanetEjbcTask;14.0;3.0;0.0;7.0;43.0;57.0;0.0;7.0;10.0;0.7692;395.0;1.0;1.0;0.74;0.3143;0.0;0.0;26.7143;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.SQLExec$OnError;2.0;2.0;0.0;2.0;3.0;1.0;1.0;1.0;2.0;2.0;20.0;0.0;0.0;0.9;1.0;1.0;1.0;9.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.extension.Specification;20.0;1.0;0.0;4.0;58.0;138.0;1.0;3.0;13.0;0.7895;737.0;0.4211;6.0;0.0;0.1776;0.0;0.0;34.9;0.0
ant;1.9.7;org.apache.tools.ant.types.ZipScanner;2.0;3.0;0.0;9.0;22.0;1.0;2.0;7.0;1.0;2.0;127.0;0.0;0.0;0.9877;0.625;1.0;3.0;62.5;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.ejb.EjbJar$Config;1.0;1.0;0.0;12.0;3.0;0.0;10.0;2.0;0.0;2.0;31.0;0.0;2.0;0.0;1.0;0.0;0.0;19.0;0.0
ant;1.9.7;org.apache.tools.ant.types.selectors.modifiedselector.HashvalueAlgorithm;4.0;1.0;0.0;3.0;11.0;6.0;1.0;2.0;4.0;2.0;50.0;0.0;0.0;0.0;0.625;0.0;0.0;11.5;0.0
ant;1.9.7;org.apache.tools.ant.Main;34.0;1.0;0.0;28.0;176.0;417.0;3.0;27.0;6.0;0.8267;2506.0;0.96;1.0;0.0;0.1566;0.0;0.0;71.9706;1.0
ant;1.9.7;org.apache.tools.ant.util.TaskLogger;6.0;1.0;0.0;1.0;8.0;0.0;0.0;1.0;6.0;0.0;43.0;1.0;1.0;0.0;0.6667;0.0;0.0;6.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Concat;46.0;3.0;0.0;32.0;101.0;841.0;4.0;31.0;28.0;0.9024;742.0;1.0;9.0;0.4568;0.1095;1.0;1.0;14.6304;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Recorder$ActionChoices;3.0;2.0;0.0;2.0;4.0;1.0;1.0;1.0;2.0;0.5;21.0;1.0;0.0;0.9;1.0;1.0;1.0;5.6667;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.Rpm;15.0;3.0;0.0;15.0;59.0;63.0;0.0;15.0;13.0;0.9184;470.0;1.0;0.0;0.7255;0.3111;0.0;0.0;29.4;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Checksum$FileUnion;2.0;5.0;0.0;6.0;7.0;0.0;1.0;5.0;1.0;0.0;23.0;1.0;1.0;0.9778;0.75;0.0;0.0;10.0;0.0
ant;1.9.7;org.apache.tools.ant.util.OutputStreamFunneler$1;0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Ant;30.0;3.0;0.0;20.0;137.0;177.0;3.0;17.0;20.0;0.8473;1232.0;1.0;2.0;0.5781;0.1408;3.0;5.0;39.6;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.AntStructure$StructurePrinter;4.0;1.0;0.0;3.0;4.0;6.0;2.0;1.0;4.0;2.0;4.0;0.0;0.0;0.0;0.5417;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.helper.ProjectHelperImpl$TargetHandler;3.0;3.0;0.0;7.0;27.0;1.0;1.0;6.0;3.0;0.5;182.0;1.0;1.0;0.8947;0.6;0.0;0.0;59.3333;0.0
ant;1.9.7;org.apache.tools.ant.types.FilterSet$OnMissing;4.0;2.0;0.0;2.0;6.0;4.0;1.0;1.0;3.0;1.0952;53.0;0.5714;3.0;0.9;0.6667;1.0;1.0;10.5;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.ejb.InnerClassFilenameFilter;2.0;1.0;0.0;1.0;10.0;0.0;1.0;0.0;1.0;0.0;47.0;1.0;0.0;0.0;0.8333;0.0;0.0;22.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.email.Message;13.0;2.0;0.0;6.0;32.0;8.0;4.0;2.0;12.0;0.6806;223.0;1.0;0.0;0.4737;0.4231;0.0;0.0;15.6923;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Exec;10.0;3.0;0.0;5.0;44.0;21.0;1.0;5.0;7.0;0.7407;368.0;1.0;0.0;0.8043;0.45;0.0;0.0;35.2;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Javadoc$1;2.0;1.0;0.0;1.0;6.0;0.0;1.0;1.0;1.0;0.0;25.0;0.0;1.0;0.0;0.625;0.0;0.0;11.0;0.0
ant;1.9.7;org.apache.tools.ant.util.depend.DependencyAnalyzer;10.0;1.0;0.0;5.0;10.0;45.0;4.0;1.0;10.0;2.0;10.0;0.0;0.0;0.0;0.36;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.bzip2.CBZip2OutputStream$Data;1.0;1.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;2.0;113.0;0.0;0.0;0.0;1.0;0.0;0.0;92.0;0.0
ant;1.9.7;org.apache.tools.zip.ZipLong;15.0;1.0;0.0;7.0;22.0;49.0;7.0;0.0;14.0;1.0;226.0;0.7143;4.0;0.0;0.3429;1.0;1.0;13.1333;0.0
ant;1.9.7;org.apache.tools.ant.types.AntFilterReader;11.0;3.0;0.0;8.0;32.0;17.0;2.0;6.0;10.0;0.6667;186.0;1.0;1.0;0.75;0.2338;1.0;4.0;15.6364;0.0
ant;1.9.7;org.apache.tools.ant.helper.ProjectHelperImpl$NestedElementHandler;4.0;3.0;0.0;12.0;24.0;0.0;2.0;11.0;4.0;0.4;162.0;1.0;3.0;0.85;0.375;0.0;0.0;38.25;0.0
ant;1.9.7;org.apache.tools.ant.IntrospectionHelper$MethodAndObject;3.0;1.0;0.0;1.0;4.0;0.0;1.0;0.0;1.0;0.5;20.0;1.0;0.0;0.0;0.4167;0.0;0.0;5.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.MacroDef$Text;13.0;1.0;0.0;3.0;23.0;46.0;2.0;2.0;13.0;0.8333;119.0;1.0;0.0;0.0;0.3654;1.0;1.0;7.7692;0.0
ant;1.9.7;org.apache.tools.ant.IntrospectionHelper$AttributeSetter;5.0;1.0;11.0;14.0;19.0;0.0;12.0;3.0;0.0;0.5;85.0;1.0;0.0;0.0;0.3429;0.0;0.0;15.6;0.0
ant;1.9.7;org.apache.tools.ant.types.selectors.AbstractSelectorContainer;31.0;3.0;2.0;28.0;61.0;409.0;2.0;26.0;30.0;0.0;328.0;1.0;0.0;0.5;0.0753;2.0;5.0;9.5484;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Redirector;46.0;1.0;0.0;27.0;118.0;443.0;6.0;22.0;31.0;0.8821;1885.0;1.0;3.0;0.0;0.1436;0.0;0.0;39.1957;0.0
ant;1.9.7;org.apache.tools.ant.types.ArchiveScanner;18.0;2.0;2.0;11.0;54.0;37.0;5.0;6.0;13.0;0.5556;385.0;1.0;2.0;0.7901;0.2302;2.0;4.0;19.8889;0.0
ant;1.9.7;org.apache.tools.ant.util.CompositeMapper;2.0;2.0;0.0;3.0;12.0;1.0;1.0;2.0;2.0;2.0;59.0;0.0;0.0;0.875;0.75;0.0;0.0;28.5;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.SQLExec;47.0;4.0;0.0;18.0;153.0;933.0;1.0;18.0;32.0;0.9304;1429.0;1.0;2.0;0.5701;0.121;4.0;4.0;28.766;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.cvslib.CVSEntry;9.0;1.0;0.0;4.0;18.0;14.0;3.0;1.0;9.0;0.6563;88.0;1.0;0.0;0.0;0.5185;0.0;0.0;8.3333;0.0
ant;1.9.7;org.apache.tools.ant.types.optional.ScriptMapper;6.0;0.0;0.0;3.0;15.0;9.0;0.0;3.0;6.0;0.6;52.0;1.0;0.0;0.0;0.8333;0.0;0.0;7.5;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.KeySubst;8.0;3.0;0.0;3.0;39.0;10.0;0.0;3.0;8.0;0.7143;278.0;1.0;0.0;0.8409;0.325;1.0;1.0;33.25;0.0
ant;1.9.7;org.apache.tools.ant.types.CommandlineJava$ExecutableType;4.0;2.0;0.0;3.0;7.0;4.0;2.0;1.0;2.0;0.9167;56.0;0.25;4.0;0.8667;0.4444;1.0;1.0;12.0;0.0
ant;1.9.7;org.apache.tools.ant.types.PatternSet$NameEntry;10.0;1.0;0.0;10.0;18.0;23.0;8.0;3.0;9.0;0.6944;131.0;0.75;1.0;0.0;0.36;0.0;0.0;11.7;0.0
ant;1.9.7;org.apache.tools.ant.Task;29.0;2.0;103.0;182.0;66.0;346.0;179.0;8.0;19.0;0.8393;376.0;1.0;3.0;0.2432;0.1916;1.0;1.0;11.7586;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.MacroDef$MyAntTypeDefinition;4.0;2.0;0.0;4.0;11.0;0.0;1.0;4.0;4.0;0.0;58.0;1.0;1.0;0.875;0.625;0.0;0.0;13.25;0.0
ant;1.9.7;org.apache.tools.ant.types.ResourceCollection;3.0;1.0;0.0;88.0;3.0;3.0;88.0;0.0;3.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.filters.LineContains$Contains;3.0;1.0;0.0;1.0;4.0;1.0;1.0;0.0;3.0;0.5;14.0;1.0;0.0;0.0;0.6667;0.0;0.0;3.3333;0.0
ant;1.9.7;org.apache.tools.ant.types.resources.ArchiveResource;23.0;4.0;2.0;11.0;60.0;197.0;4.0;7.0;15.0;0.7273;396.0;1.0;1.0;0.7465;0.1636;2.0;12.0;16.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.compilers.Gcj;5.0;2.0;0.0;8.0;37.0;6.0;1.0;7.0;3.0;0.5;265.0;1.0;0.0;0.8846;1.0;0.0;0.0;51.8;0.0
ant;1.9.7;org.apache.tools.ant.types.PatternSet$InvertedPatternSet;4.0;4.0;0.0;3.0;10.0;6.0;1.0;3.0;2.0;2.0;26.0;0.0;0.0;0.963;0.5625;1.0;3.0;5.5;0.0
ant;1.9.7;org.apache.tools.ant.types.selectors.modifiedselector.ModifiedSelector;40.0;5.0;0.0;30.0;123.0;626.0;6.0;24.0;36.0;0.8986;993.0;1.0;6.0;0.4935;0.1156;2.0;4.0;23.275;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Parallel$TaskRunnable;5.0;1.0;0.0;4.0;16.0;2.0;1.0;4.0;2.0;0.75;122.0;0.8;2.0;0.0;0.4667;0.0;0.0;22.4;0.0
ant;1.9.7;org.apache.tools.ant.helper.ProjectHelper2$ProjectHandler;3.0;2.0;0.0;9.0;53.0;3.0;1.0;9.0;3.0;2.0;356.0;0.0;0.0;0.75;0.75;1.0;1.0;117.6667;0.0
ant;1.9.7;org.apache.tools.ant.util.DOMElementWriter;20.0;1.0;0.0;6.0;74.0;142.0;5.0;1.0;15.0;0.7947;942.0;1.0;1.0;0.0;0.2895;0.0;0.0;45.6;0.0
ant;1.9.7;org.apache.tools.ant.filters.StripLineComments$Comment;4.0;1.0;0.0;1.0;6.0;4.0;1.0;0.0;4.0;0.3333;27.0;1.0;0.0;0.0;0.75;0.0;0.0;5.5;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.extension.ExtraAttribute;6.0;1.0;0.0;2.0;11.0;3.0;1.0;1.0;4.0;0.6;58.0;1.0;0.0;0.0;0.6667;0.0;0.0;8.3333;0.0
ant;1.9.7;org.apache.tools.ant.ArgumentProcessorRegistry;11.0;1.0;0.0;5.0;41.0;41.0;1.0;4.0;5.0;0.8;247.0;1.0;1.0;0.0;0.3;0.0;0.0;21.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Rmic;57.0;4.0;0.0;26.0;127.0;1396.0;8.0;20.0;52.0;0.966;926.0;0.7419;6.0;0.5865;0.1536;4.0;4.0;14.7018;0.0
ant;1.9.7;org.apache.tools.ant.PropertyHelper$Delegate;0.0;1.0;0.0;7.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.Executor;2.0;1.0;0.0;5.0;2.0;1.0;4.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.6667;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.types.selectors.BaseExtendSelector;4.0;4.0;8.0;12.0;5.0;0.0;8.0;4.0;3.0;0.3333;18.0;1.0;1.0;0.9211;0.4375;0.0;0.0;3.25;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.javah.Kaffeh;3.0;1.0;0.0;11.0;28.0;3.0;1.0;10.0;2.0;1.5;111.0;0.0;0.0;0.0;0.8333;0.0;0.0;35.6667;0.0
ant;1.9.7;org.apache.tools.bzip2.CBZip2OutputStream;36.0;2.0;0.0;7.0;57.0;246.0;3.0;4.0;9.0;0.8725;2988.0;0.9231;3.0;0.1316;0.2071;1.0;1.0;81.2778;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.PathConvert$TargetOs;2.0;2.0;0.0;2.0;3.0;1.0;1.0;1.0;2.0;2.0;28.0;0.0;0.0;0.9;1.0;1.0;1.0;13.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.RenameExtensions;6.0;4.0;0.0;9.0;33.0;0.0;0.0;9.0;6.0;0.68;211.0;1.0;1.0;0.9398;0.4167;2.0;4.0;33.3333;0.0
ant;1.9.7;org.apache.tools.ant.types.selectors.TypeSelector;6.0;5.0;0.0;8.0;22.0;0.0;5.0;3.0;6.0;0.6;105.0;0.5;0.0;0.8837;0.3333;2.0;5.0;16.1667;0.0
ant;1.9.7;org.apache.tools.ant.filters.TokenFilter$FileTokenizer;1.0;3.0;0.0;3.0;2.0;0.0;2.0;1.0;1.0;2.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.javah.Gcjh;3.0;1.0;0.0;11.0;28.0;3.0;1.0;10.0;2.0;1.5;111.0;0.0;0.0;0.0;0.8333;0.0;0.0;35.6667;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.Javadoc$PackageName;4.0;1.0;0.0;2.0;6.0;4.0;2.0;0.0;4.0;0.3333;19.0;1.0;0.0;0.0;0.625;0.0;0.0;3.5;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.testing.BlockFor;4.0;4.0;0.0;5.0;14.0;0.0;1.0;4.0;3.0;0.3333;41.0;1.0;0.0;0.9524;0.75;1.0;1.0;9.0;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.MacroDef$TemplateElement;11.0;1.0;0.0;3.0;22.0;9.0;2.0;2.0;11.0;0.7;134.0;1.0;0.0;0.0;0.3636;1.0;1.0;10.8182;0.0
ant;1.9.7;org.apache.tools.ant.filters.TokenFilter$ChainableReaderFilter;3.0;2.0;7.0;13.0;8.0;0.0;7.0;6.0;3.0;0.0;32.0;1.0;0.0;0.8182;0.5556;0.0;0.0;9.3333;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.launcher.MacCommandLauncher;2.0;0.0;0.0;3.0;8.0;1.0;1.0;3.0;2.0;2.0;43.0;0.0;0.0;0.0;0.6;0.0;0.0;20.5;0.0
ant;1.9.7;org.apache.tools.ant.util.RegexpPatternMapper;7.0;1.0;0.0;5.0;26.0;0.0;0.0;5.0;6.0;0.6667;197.0;1.0;1.0;0.0;0.619;0.0;0.0;26.2857;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.PreSetDef$PreSetDefinition;16.0;2.0;0.0;7.0;31.0;42.0;4.0;4.0;16.0;0.6333;159.0;1.0;2.0;0.5833;0.2857;2.0;5.0;8.8125;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.launcher.Java13CommandLauncher;2.0;0.0;1.0;5.0;11.0;1.0;2.0;4.0;2.0;2.0;35.0;0.0;0.0;0.0;0.625;0.0;0.0;16.5;0.0
ant;1.9.7;org.apache.tools.ant.taskdefs.optional.javah.JavahAdapter;1.0;1.0;0.0;6.0;1.0;0.0;5.0;2.0;1.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
ant;1.9.7;org.apache.tools.ant.types.resources.selectors.Or;3.0;4.0;0.0;3.0;9.0;3.0;0.0;3.0;3.0;2.0;26.0;0.0;0.0;0.9722;0.5556;0.0;0.0;7.6667;0.0
ant;1.9.7;org.apache.tools.ant.types.resources.BCFileSet;4.0;5.0;0.0;5.0;19.0;6.0;0.0;5.0;4.0;2.0;59.0;0.0;0.0;0.9787;0.625;2.0;4.0;13.75;0.0
