"classe_origem";"release_anterior";"SYSTEM";"RELEASE";"CLASS";"WMC";"DIT";"NOC";"CBO";"RFC";"LCOM";"CA";"CE";"NPM";"LCOM3";"LOC";"DAM";"MOA";"MFA";"CAM";"IC";"CBM";"AMC";"key_class";"refatoracao"
"org.apache.catalina.connector.CoyoteInputStream$2";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.CoyoteInputStream$2";2.0;1.0;0.0;2.0;5.0;0.0;1.0;2.0;1.0;0.0;19.0;1.0;1.0;0.0;0.75;0.0;0.0;8.0;"0.0";"0.0"
"org.apache.catalina.connector.CoyoteInputStream$1";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.CoyoteInputStream$1";2.0;1.0;0.0;2.0;5.0;0.0;1.0;2.0;1.0;0.0;19.0;1.0;1.0;0.0;0.75;0.0;0.0;8.0;"0.0";"0.0"
"org.apache.catalina.connector.ResponseFacade$1";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.ResponseFacade$1";2.0;1.0;0.0;2.0;5.0;0.0;1.0;2.0;1.0;0.0;20.0;1.0;1.0;0.0;0.75;0.0;0.0;8.5;"0.0";"0.0"
"org.apache.catalina.connector.RequestFacade$GetHeaderNamesPrivilegedAction";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.RequestFacade$GetHeaderNamesPrivilegedAction";3.0;1.0;0.0;3.0;5.0;1.0;1.0;3.0;1.0;0.0;19.0;1.0;1.0;0.0;0.6667;0.0;0.0;5.0;"0.0";"0.0"
"org.apache.catalina.connector.RequestFacade$GetCookiesPrivilegedAction";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.RequestFacade$GetCookiesPrivilegedAction";3.0;1.0;0.0;3.0;5.0;1.0;1.0;3.0;1.0;0.0;19.0;1.0;1.0;0.0;0.6667;0.0;0.0;5.0;"0.0";"0.0"
"org.apache.catalina.connector.CoyoteInputStream";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.CoyoteInputStream";8.0;0.0;0.0;7.0;25.0;0.0;6.0;6.0;6.0;0.1429;193.0;1.0;1.0;0.0;0.4375;0.0;0.0;23.0;"0.0";"0.0"
"org.apache.catalina.connector.CoyoteOutputStream";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.CoyoteOutputStream";8.0;0.0;0.0;2.0;14.0;0.0;1.0;1.0;6.0;0.0;51.0;1.0;1.0;0.0;0.35;0.0;0.0;5.25;"0.0";"0.0"
"org.apache.catalina.connector.RequestFacade$GetParameterPrivilegedAction";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.RequestFacade$GetParameterPrivilegedAction";2.0;1.0;0.0;2.0;4.0;0.0;1.0;2.0;2.0;0.0;20.0;0.5;1.0;0.0;0.6667;0.0;0.0;8.0;"0.0";"0.0"
"org.apache.catalina.connector.InputBuffer";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.InputBuffer";24.0;2.0;0.0;16.0;66.0;98.0;9.0;8.0;22.0;0.8261;605.0;0.7368;0.0;0.3125;0.2083;1.0;2.0;234167.0;"0.0";"0.0"
"org.apache.catalina.connector.RequestFacade$GetRequestDispatcherPrivilegedAction";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.RequestFacade$GetRequestDispatcherPrivilegedAction";2.0;1.0;0.0;2.0;4.0;0.0;1.0;2.0;2.0;0.0;20.0;1.0;1.0;0.0;0.6667;0.0;0.0;8.0;"0.0";"0.0"
"org.apache.catalina.connector.RequestFacade$GetLocalePrivilegedAction";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.RequestFacade$GetLocalePrivilegedAction";3.0;1.0;0.0;3.0;5.0;1.0;1.0;3.0;1.0;0.0;19.0;1.0;1.0;0.0;0.6667;0.0;0.0;5.0;"0.0";"0.0"
"org.apache.catalina.connector.ResponseFacade$SetContentTypePrivilegedAction";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.ResponseFacade$SetContentTypePrivilegedAction";2.0;1.0;0.0;2.0;4.0;0.0;1.0;2.0;2.0;0.0;21.0;1.0;1.0;0.0;0.6667;0.0;0.0;8.5;"0.0";"0.0"
"org.apache.catalina.connector.RequestFacade$GetParameterNamesPrivilegedAction";"5.5.0";"tomcat";"5.5.0";"org.apache.catalina.connector.RequestFacade$GetParameterNamesPrivilegedAction";3.0;1.0;0.0;3.0;5.0;1.0;1.0;3.0;1.0;0.0;19.0;1.0;1.0;0.0;0.6667;0.0;0.0;5.0;"0.0";"0.0"
"org.apache.catalina.ant.jmx.JMXAccessorQueryTask";"5.5.10";"tomcat";"5.5.10";"org.apache.catalina.ant.jmx.JMXAccessorQueryTask";7.0;0.0;0.0;2.0;37.0;15.0;0.0;2.0;5.0;0.8333;259.0;1.0;0.0;0.0;0.4;0.0;0.0;357143.0;"0.0";"0.0"
"org.apache.catalina.ant.jmx.JMXAccessorInvokeTask";"5.5.10";"tomcat";"5.5.10";"org.apache.catalina.ant.jmx.JMXAccessorInvokeTask";9.0;0.0;0.0;3.0;23.0;4.0;0.0;3.0;8.0;0.7083;158.0;1.0;0.0;0.0;0.3333;0.0;0.0;162222.0;"0.0";"0.0"
